rental_id,branch,vehicle_type,rental_start,rental_end,rental_hours,price,feedback_score,maintenance_required
1906,HCM District 1,Car,2025-06-26,2025-06-26 07:00:00,7,126,3,0
1907,HCM District 1,Car,2025-09-16,2025-09-17 18:00:00,42,714,5,1
1908,Da Nang City,Bike,2025-08-15,2025-08-17 08:00:00,56,280,1,0
1909,HCM District 1,Electric Scooter,2025-06-09,2025-06-09 18:00:00,18,162,3,0
1910,HCM District 1,Electric Scooter,2025-05-02,2025-05-02 01:00:00,1,16,5,0
1911,Hanoi Center,Electric Scooter,2025-08-20,2025-08-20 10:00:00,10,60,4,1
1912,HCM District 1,Bike,2025-06-03,2025-06-05 07:00:00,55,440,2,0
1913,HCM District 1,Bike,2025-07-01,2025-07-01 09:00:00,9,171,2,0
1914,HCM District 1,Car,2025-08-26,2025-08-27 16:00:00,40,600,3,1
1915,HCM District 1,Car,2025-08-17,2025-08-18 10:00:00,34,510,4,0
1916,Hanoi Center,Car,2025-08-28,2025-08-30 20:00:00,68,476,2,1
1917,HCM District 1,Bike,2025-08-05,2025-08-05 05:00:00,5,85,2,0
1918,Da Nang City,Car,2025-05-27,2025-05-28 09:00:00,33,363,5,0
1919,HCM District 1,Car,2025-03-12,2025-03-12 16:00:00,16,224,1,1
1920,HCM District 1,Bike,2025-03-18,2025-03-18 02:00:00,2,40,5,1
1921,Hanoi Center,Car,2025-08-28,2025-08-28 14:00:00,14,98,3,1
1922,HCM District 1,Electric Scooter,2025-09-01,2025-09-02 11:00:00,35,175,1,0
1923,Hanoi Center,Car,2025-08-25,2025-08-25 18:00:00,18,126,3,0
1924,Hanoi Center,Car,2025-05-02,2025-05-02 21:00:00,21,231,2,1
1925,Hanoi Center,Car,2025-02-04,2025-02-05 16:00:00,40,200,2,1
1926,HCM District 1,Bike,2025-03-24,2025-03-26 05:00:00,53,530,3,0
1927,HCM District 1,Car,2025-08-16,2025-08-17 02:00:00,26,130,4,1
1928,Hanoi Center,Bike,2025-05-10,2025-05-10 03:00:00,3,57,2,0
1929,HCM District 1,Bike,2025-03-22,2025-03-23 15:00:00,39,624,5,0
1930,Da Nang City,Bike,2025-06-21,2025-06-22 23:00:00,47,564,4,1
1931,HCM District 1,Bike,2025-05-30,2025-06-01 19:00:00,67,1273,2,0
1932,Hanoi Center,Bike,2025-01-12,2025-01-14 09:00:00,57,285,3,0
1933,Hanoi Center,Bike,2025-01-02,2025-01-02 01:00:00,1,13,2,0
1934,Hanoi Center,Bike,2025-04-17,2025-04-18 14:00:00,38,608,2,1
1935,HCM District 1,Electric Scooter,2025-06-14,2025-06-14 07:00:00,7,49,5,0
1936,Da Nang City,Car,2025-05-17,2025-05-18 18:00:00,42,756,5,0
1937,Da Nang City,Bike,2025-03-28,2025-03-29 20:00:00,44,836,3,0
1938,Da Nang City,Car,2025-08-17,2025-08-18 18:00:00,42,714,5,1
1939,HCM District 1,Car,2025-08-02,2025-08-02 01:00:00,1,13,5,0
1940,HCM District 1,Electric Scooter,2025-07-17,2025-07-19 18:00:00,66,726,2,0
1941,Da Nang City,Bike,2025-06-12,2025-06-14 11:00:00,59,1003,4,1
1942,HCM District 1,Electric Scooter,2025-08-03,2025-08-05 10:00:00,58,522,1,0
1943,Hanoi Center,Car,2025-01-14,2025-01-16 22:00:00,70,1330,3,1
1944,Hanoi Center,Car,2025-01-15,2025-01-16 22:00:00,46,506,3,1
1945,HCM District 1,Bike,2025-07-04,2025-07-06 05:00:00,53,901,4,1
1946,Hanoi Center,Bike,2025-01-01,2025-01-02 17:00:00,41,246,3,0
1947,HCM District 1,Bike,2025-01-22,2025-01-22 21:00:00,21,231,4,0
1948,HCM District 1,Car,2025-04-29,2025-04-29 22:00:00,22,220,2,0
1949,Hanoi Center,Bike,2025-04-05,2025-04-06 10:00:00,34,680,5,1
1950,Da Nang City,Bike,2025-06-01,2025-06-02 03:00:00,27,486,3,0
1951,Da Nang City,Car,2025-07-01,2025-07-03 04:00:00,52,624,2,1
1952,Da Nang City,Bike,2025-05-29,2025-05-31 00:00:00,48,816,5,1
1953,Hanoi Center,Bike,2025-01-19,2025-01-19 06:00:00,6,42,5,0
1954,Da Nang City,Car,2025-03-24,2025-03-24 09:00:00,9,126,4,0
1955,Hanoi Center,Electric Scooter,2025-04-30,2025-05-02 08:00:00,56,392,2,0
1956,HCM District 1,Car,2025-02-04,2025-02-06 04:00:00,52,780,1,1
1957,Da Nang City,Car,2025-02-27,2025-02-28 18:00:00,42,672,5,1
1958,Da Nang City,Car,2025-09-12,2025-09-12 06:00:00,6,66,5,1
1959,Hanoi Center,Electric Scooter,2025-05-19,2025-05-19 03:00:00,3,54,3,0
1960,HCM District 1,Car,2025-01-02,2025-01-04 06:00:00,54,1026,3,0
1961,HCM District 1,Car,2025-03-03,2025-03-04 02:00:00,26,416,4,0
1962,Da Nang City,Electric Scooter,2025-09-04,2025-09-04 08:00:00,8,152,1,1
1963,Da Nang City,Car,2025-07-25,2025-07-26 15:00:00,39,273,2,0
1964,Da Nang City,Car,2025-04-13,2025-04-13 07:00:00,7,140,5,0
1965,HCM District 1,Bike,2025-04-30,2025-05-01 02:00:00,26,182,2,1
1966,Hanoi Center,Car,2025-02-19,2025-02-21 18:00:00,66,660,2,1
1967,Hanoi Center,Bike,2025-07-04,2025-07-05 11:00:00,35,595,3,1
1968,Da Nang City,Car,2025-04-07,2025-04-07 09:00:00,9,81,5,1
1969,Da Nang City,Electric Scooter,2025-05-11,2025-05-13 21:00:00,69,621,4,1
1970,Da Nang City,Car,2025-07-12,2025-07-13 12:00:00,36,324,1,1
1971,Da Nang City,Bike,2025-01-17,2025-01-17 01:00:00,1,19,5,0
1972,HCM District 1,Electric Scooter,2025-03-05,2025-03-05 20:00:00,20,400,5,1
1973,Da Nang City,Electric Scooter,2025-05-30,2025-06-01 18:00:00,66,1320,1,1
1974,Hanoi Center,Electric Scooter,2025-09-02,2025-09-03 10:00:00,34,204,4,1
1975,Hanoi Center,Bike,2025-02-10,2025-02-11 19:00:00,43,215,5,1
1976,Hanoi Center,Electric Scooter,2025-03-21,2025-03-21 05:00:00,5,90,2,0
1977,HCM District 1,Bike,2025-08-17,2025-08-19 21:00:00,69,690,4,0
1978,Hanoi Center,Electric Scooter,2025-08-17,2025-08-19 06:00:00,54,324,3,0
1979,Da Nang City,Electric Scooter,2025-06-30,2025-06-30 22:00:00,22,396,1,0
1980,HCM District 1,Electric Scooter,2025-02-11,2025-02-12 20:00:00,44,352,3,0
1981,Da Nang City,Bike,2025-04-14,2025-04-15 04:00:00,28,392,1,0
1982,Da Nang City,Bike,2025-05-02,2025-05-02 05:00:00,5,70,2,1
1983,Hanoi Center,Car,2025-07-18,2025-07-20 02:00:00,50,900,4,0
1984,HCM District 1,Electric Scooter,2025-09-02,2025-09-02 17:00:00,17,221,1,1
1985,Hanoi Center,Electric Scooter,2025-03-11,2025-03-13 02:00:00,50,750,1,1
1986,HCM District 1,Car,2025-08-03,2025-08-03 06:00:00,6,54,3,1
1987,HCM District 1,Electric Scooter,2025-08-01,2025-08-03 12:00:00,60,1020,3,0
1988,HCM District 1,Electric Scooter,2025-04-04,2025-04-05 09:00:00,33,561,3,0
1989,Da Nang City,Electric Scooter,2025-02-16,2025-02-18 06:00:00,54,1026,2,1
1990,Da Nang City,Bike,2025-05-27,2025-05-29 09:00:00,57,627,3,0
1991,Da Nang City,Bike,2025-03-01,2025-03-03 10:00:00,58,580,1,0
1992,Da Nang City,Bike,2025-07-26,2025-07-26 15:00:00,15,270,3,1
1993,Hanoi Center,Bike,2025-06-12,2025-06-12 05:00:00,5,40,2,0
1994,HCM District 1,Car,2025-03-17,2025-03-18 22:00:00,46,276,4,0
1995,Da Nang City,Car,2025-07-27,2025-07-27 10:00:00,10,180,5,1
1996,HCM District 1,Car,2025-03-25,2025-03-25 20:00:00,20,340,3,0
1997,Hanoi Center,Electric Scooter,2025-01-24,2025-01-25 16:00:00,40,280,3,1
1998,Hanoi Center,Bike,2025-07-20,2025-07-22 17:00:00,65,520,5,0
1999,Da Nang City,Bike,2025-01-07,2025-01-09 08:00:00,56,672,3,1
2000,HCM District 1,Electric Scooter,2025-05-07,2025-05-09 08:00:00,56,560,3,1
2001,Da Nang City,Electric Scooter,2025-09-13,2025-09-14 18:00:00,42,588,4,1
2002,Da Nang City,Bike,2025-06-23,2025-06-25 16:00:00,64,768,3,0
2003,Hanoi Center,Electric Scooter,2025-09-13,2025-09-14 19:00:00,43,387,2,0
2004,Da Nang City,Car,2025-02-13,2025-02-15 08:00:00,56,672,2,0
2005,HCM District 1,Electric Scooter,2025-08-26,2025-08-27 14:00:00,38,228,4,1
2006,Da Nang City,Car,2025-04-12,2025-04-12 14:00:00,14,84,1,1
2007,HCM District 1,Car,2025-09-02,2025-09-04 20:00:00,68,748,4,0
2008,Hanoi Center,Car,2025-03-08,2025-03-08 10:00:00,10,110,4,1
2009,HCM District 1,Bike,2025-10-22,2025-10-22 03:00:00,3,39,3,1
2010,Hanoi Center,Electric Scooter,2025-02-15,2025-02-15 19:00:00,19,361,1,0
2011,Hanoi Center,Electric Scooter,2025-05-08,2025-05-08 08:00:00,8,104,3,1
2012,Da Nang City,Electric Scooter,2025-06-15,2025-06-15 07:00:00,7,70,1,0
2013,HCM District 1,Bike,2025-01-28,2025-01-29 00:00:00,24,360,4,0
2014,Hanoi Center,Electric Scooter,2025-04-29,2025-04-29 04:00:00,4,56,4,0
2015,Da Nang City,Car,2025-06-10,2025-06-10 06:00:00,6,36,3,1
2016,HCM District 1,Electric Scooter,2025-01-11,2025-01-11 09:00:00,9,81,1,0
2017,HCM District 1,Bike,2025-02-27,2025-03-01 06:00:00,54,756,1,1
2018,Da Nang City,Bike,2025-09-12,2025-09-12 10:00:00,10,50,2,1
2019,Hanoi Center,Car,2025-03-10,2025-03-11 11:00:00,35,280,4,1
2020,Hanoi Center,Bike,2025-05-06,2025-05-07 15:00:00,39,468,4,0
2021,Hanoi Center,Electric Scooter,2025-05-25,2025-05-27 09:00:00,57,456,4,1
2022,HCM District 1,Electric Scooter,2025-05-06,2025-05-07 21:00:00,45,855,5,0
2023,HCM District 1,Car,2025-08-29,2025-08-30 06:00:00,30,600,3,0
2024,Hanoi Center,Bike,2025-07-31,2025-07-31 02:00:00,2,10,2,0
2025,Da Nang City,Electric Scooter,2025-07-14,2025-07-16 17:00:00,65,845,5,1
2026,Hanoi Center,Electric Scooter,2025-10-14,2025-10-16 16:00:00,64,704,4,0
2027,Da Nang City,Car,2025-06-17,2025-06-17 09:00:00,9,117,1,0
2028,Da Nang City,Electric Scooter,2025-10-06,2025-10-06 17:00:00,17,204,2,1
2029,Da Nang City,Car,2025-02-02,2025-02-04 08:00:00,56,784,1,1
2030,Da Nang City,Car,2025-01-25,2025-01-27 22:00:00,70,490,2,0
2031,HCM District 1,Bike,2025-06-06,2025-06-07 04:00:00,28,364,5,0
2032,HCM District 1,Bike,2025-02-28,2025-02-28 05:00:00,5,60,4,1
2033,Da Nang City,Car,2025-05-23,2025-05-24 23:00:00,47,846,3,1
2034,Hanoi Center,Bike,2025-03-14,2025-03-15 00:00:00,24,240,2,1
2035,HCM District 1,Car,2025-04-27,2025-04-29 09:00:00,57,969,3,0
2036,Hanoi Center,Car,2025-06-30,2025-07-01 17:00:00,41,287,4,1
2037,Da Nang City,Bike,2025-10-15,2025-10-16 22:00:00,46,874,1,1
2038,Hanoi Center,Electric Scooter,2025-07-24,2025-07-24 15:00:00,15,120,2,1
2039,HCM District 1,Bike,2025-01-07,2025-01-07 09:00:00,9,54,3,1
2040,Da Nang City,Car,2025-06-24,2025-06-25 10:00:00,34,578,1,1
2041,Da Nang City,Bike,2025-02-20,2025-02-20 21:00:00,21,168,3,0
2042,HCM District 1,Bike,2025-06-20,2025-06-21 22:00:00,46,644,1,0
2043,Hanoi Center,Car,2025-06-18,2025-06-20 07:00:00,55,1045,2,0
2044,Hanoi Center,Bike,2025-06-08,2025-06-10 11:00:00,59,590,3,1
2045,Hanoi Center,Bike,2025-03-11,2025-03-12 02:00:00,26,442,5,0
2046,HCM District 1,Electric Scooter,2025-02-18,2025-02-20 08:00:00,56,896,1,0
2047,HCM District 1,Car,2025-05-07,2025-05-08 12:00:00,36,432,2,0
2048,HCM District 1,Car,2025-04-16,2025-04-16 11:00:00,11,220,3,1
2049,Hanoi Center,Bike,2025-05-03,2025-05-04 11:00:00,35,630,5,0
2050,HCM District 1,Bike,2025-07-18,2025-07-18 10:00:00,10,80,4,1
2051,Da Nang City,Car,2025-02-05,2025-02-06 20:00:00,44,528,4,0
2052,Hanoi Center,Electric Scooter,2025-04-09,2025-04-10 18:00:00,42,588,4,0
2053,HCM District 1,Electric Scooter,2025-01-02,2025-01-02 17:00:00,17,204,1,0
2054,HCM District 1,Electric Scooter,2025-01-12,2025-01-12 01:00:00,1,14,3,0
2055,HCM District 1,Car,2025-03-26,2025-03-27 19:00:00,43,258,3,1
2056,Hanoi Center,Electric Scooter,2025-01-17,2025-01-19 05:00:00,53,1060,2,1
2057,Hanoi Center,Bike,2025-06-06,2025-06-07 09:00:00,33,165,1,1
2058,Hanoi Center,Electric Scooter,2025-06-07,2025-06-08 04:00:00,28,336,1,0
2059,HCM District 1,Electric Scooter,2025-09-04,2025-09-06 20:00:00,68,816,2,1
2060,Hanoi Center,Car,2025-06-13,2025-06-15 19:00:00,67,1273,1,1
2061,Hanoi Center,Bike,2025-07-14,2025-07-15 15:00:00,39,234,1,0
2062,Da Nang City,Bike,2025-06-07,2025-06-07 05:00:00,5,55,2,1
2063,HCM District 1,Car,2025-07-19,2025-07-20 14:00:00,38,304,1,0
2064,HCM District 1,Car,2025-03-21,2025-03-21 08:00:00,8,128,2,1
2065,Hanoi Center,Electric Scooter,2025-08-27,2025-08-29 15:00:00,63,441,4,1
2066,Hanoi Center,Bike,2025-09-27,2025-09-29 07:00:00,55,660,5,1
2067,Da Nang City,Car,2025-09-18,2025-09-18 18:00:00,18,306,1,1
2068,Da Nang City,Electric Scooter,2025-10-08,2025-10-09 03:00:00,27,378,4,0
2069,Hanoi Center,Bike,2025-03-22,2025-03-24 06:00:00,54,918,3,0
2070,Hanoi Center,Car,2025-08-09,2025-08-10 04:00:00,28,532,3,0
2071,HCM District 1,Bike,2025-06-12,2025-06-12 02:00:00,2,32,1,0
2072,Hanoi Center,Car,2025-03-22,2025-03-23 05:00:00,29,261,4,1
2073,HCM District 1,Bike,2025-09-09,2025-09-10 13:00:00,37,407,2,1
2074,Da Nang City,Bike,2025-10-11,2025-10-11 10:00:00,10,70,3,1
2075,HCM District 1,Car,2025-06-05,2025-06-05 23:00:00,23,414,5,0
2076,HCM District 1,Electric Scooter,2025-03-10,2025-03-11 04:00:00,28,448,1,1
2077,HCM District 1,Electric Scooter,2025-02-16,2025-02-16 18:00:00,18,180,5,0
2078,Hanoi Center,Car,2025-03-16,2025-03-16 09:00:00,9,162,3,1
2079,HCM District 1,Car,2025-04-19,2025-04-20 16:00:00,40,360,2,1
2080,Hanoi Center,Electric Scooter,2025-10-23,2025-10-25 17:00:00,65,1040,5,1
2081,Da Nang City,Car,2025-04-04,2025-04-04 17:00:00,17,272,1,0
2082,Hanoi Center,Car,2025-07-19,2025-07-19 18:00:00,18,144,5,1
2083,Da Nang City,Bike,2025-10-26,2025-10-28 06:00:00,54,918,2,1
2084,Hanoi Center,Bike,2025-07-15,2025-07-16 20:00:00,44,660,5,0
2085,Hanoi Center,Car,2025-10-08,2025-10-10 20:00:00,68,340,3,1
2086,Hanoi Center,Bike,2025-08-29,2025-08-29 04:00:00,4,44,5,0
2087,Da Nang City,Electric Scooter,2025-10-07,2025-10-09 07:00:00,55,990,2,1
2088,Da Nang City,Bike,2025-05-17,2025-05-18 08:00:00,32,544,5,0
2089,Hanoi Center,Bike,2025-02-28,2025-03-02 08:00:00,56,1064,4,0
2090,Hanoi Center,Bike,2025-06-05,2025-06-06 22:00:00,46,828,1,1
2091,HCM District 1,Electric Scooter,2025-10-16,2025-10-16 22:00:00,22,352,3,1
2092,Hanoi Center,Car,2025-05-11,2025-05-12 11:00:00,35,210,3,0
2093,Hanoi Center,Car,2025-02-02,2025-02-02 05:00:00,5,25,1,1
2094,Hanoi Center,Electric Scooter,2025-06-19,2025-06-21 19:00:00,67,402,4,0
2095,Da Nang City,Bike,2025-05-24,2025-05-24 21:00:00,21,231,4,0
2096,Da Nang City,Bike,2025-06-14,2025-06-15 01:00:00,25,400,1,0
2097,Da Nang City,Car,2025-10-10,2025-10-10 16:00:00,16,112,1,0
2098,HCM District 1,Electric Scooter,2025-06-01,2025-06-03 09:00:00,57,627,2,1
2099,Hanoi Center,Bike,2025-07-24,2025-07-25 12:00:00,36,180,1,1
2100,Da Nang City,Bike,2025-03-15,2025-03-16 08:00:00,32,352,2,0
2101,HCM District 1,Car,2025-09-09,2025-09-10 10:00:00,34,680,1,1
2102,HCM District 1,Bike,2025-02-14,2025-02-15 07:00:00,31,558,2,0
2103,Da Nang City,Electric Scooter,2025-08-06,2025-08-06 22:00:00,22,198,1,0
2104,Hanoi Center,Electric Scooter,2025-02-09,2025-02-10 17:00:00,41,451,2,0
2105,Hanoi Center,Car,2025-06-19,2025-06-21 08:00:00,56,448,2,1
2106,Hanoi Center,Electric Scooter,2025-07-15,2025-07-15 22:00:00,22,220,5,1
2107,Hanoi Center,Car,2025-02-12,2025-02-12 13:00:00,13,247,5,1
2108,HCM District 1,Car,2025-04-09,2025-04-09 02:00:00,2,18,3,0
2109,Da Nang City,Bike,2025-05-17,2025-05-17 14:00:00,14,168,4,1
2110,Hanoi Center,Bike,2025-06-10,2025-06-11 08:00:00,32,512,3,1
2111,Hanoi Center,Bike,2025-03-14,2025-03-14 01:00:00,1,7,2,1
2112,Da Nang City,Car,2025-04-16,2025-04-18 12:00:00,60,420,1,1
2113,Da Nang City,Bike,2025-07-14,2025-07-15 03:00:00,27,351,3,1
2114,Da Nang City,Electric Scooter,2025-06-28,2025-06-29 15:00:00,39,780,1,0
2115,Hanoi Center,Car,2025-03-23,2025-03-24 05:00:00,29,232,2,1
2116,Hanoi Center,Car,2025-07-08,2025-07-09 20:00:00,44,748,2,1
2117,Hanoi Center,Bike,2025-01-16,2025-01-18 16:00:00,64,576,5,1
2118,Hanoi Center,Electric Scooter,2025-05-29,2025-05-29 06:00:00,6,42,2,0
2119,Hanoi Center,Bike,2025-04-11,2025-04-11 04:00:00,4,24,2,1
2120,HCM District 1,Car,2025-09-03,2025-09-04 23:00:00,47,846,1,1
2121,Hanoi Center,Electric Scooter,2025-09-28,2025-09-30 02:00:00,50,400,4,1
2122,HCM District 1,Bike,2025-02-16,2025-02-18 11:00:00,59,1121,3,0
2123,Hanoi Center,Bike,2025-07-20,2025-07-21 07:00:00,31,372,5,1
2124,Da Nang City,Electric Scooter,2025-01-13,2025-01-15 11:00:00,59,472,5,1
2125,HCM District 1,Electric Scooter,2025-02-05,2025-02-06 20:00:00,44,484,2,1
2126,Hanoi Center,Bike,2025-08-18,2025-08-20 14:00:00,62,682,2,0
2127,Hanoi Center,Electric Scooter,2025-10-05,2025-10-06 17:00:00,41,451,3,0
2128,HCM District 1,Car,2025-05-05,2025-05-07 07:00:00,55,660,4,1
2129,Da Nang City,Bike,2025-08-22,2025-08-23 14:00:00,38,646,2,1
2130,Da Nang City,Car,2025-09-06,2025-09-06 17:00:00,17,323,4,1
2131,HCM District 1,Electric Scooter,2025-09-13,2025-09-15 00:00:00,48,912,4,0
2132,Da Nang City,Car,2025-04-05,2025-04-06 16:00:00,40,640,5,0
2133,Da Nang City,Car,2025-05-10,2025-05-11 20:00:00,44,220,5,1
2134,Da Nang City,Electric Scooter,2025-04-12,2025-04-12 04:00:00,4,28,2,1
2135,Da Nang City,Bike,2025-06-24,2025-06-24 05:00:00,5,90,3,1
2136,Da Nang City,Car,2025-01-16,2025-01-18 20:00:00,68,476,4,1
2137,HCM District 1,Bike,2025-03-05,2025-03-05 13:00:00,13,130,4,1
2138,Da Nang City,Bike,2025-06-08,2025-06-08 06:00:00,6,108,1,1
2139,Hanoi Center,Car,2025-01-30,2025-01-31 18:00:00,42,252,1,0
2140,HCM District 1,Electric Scooter,2025-03-18,2025-03-19 03:00:00,27,162,1,1
2141,Hanoi Center,Bike,2025-07-31,2025-07-31 19:00:00,19,133,4,0
2142,Da Nang City,Electric Scooter,2025-02-18,2025-02-20 18:00:00,66,528,2,0
2143,Da Nang City,Car,2025-07-06,2025-07-07 12:00:00,36,684,2,0
2144,Hanoi Center,Bike,2025-06-19,2025-06-20 07:00:00,31,403,2,0
2145,HCM District 1,Car,2025-04-27,2025-04-27 11:00:00,11,77,3,0
2146,Hanoi Center,Car,2025-05-03,2025-05-06 00:00:00,72,864,4,1
2147,Hanoi Center,Bike,2025-02-19,2025-02-21 01:00:00,49,931,3,0
2148,HCM District 1,Car,2025-10-23,2025-10-23 01:00:00,1,15,5,0
2149,Da Nang City,Electric Scooter,2025-07-17,2025-07-19 14:00:00,62,1178,3,1
2150,Da Nang City,Car,2025-03-14,2025-03-14 06:00:00,6,102,1,0
2151,Hanoi Center,Electric Scooter,2025-04-21,2025-04-23 03:00:00,51,714,2,0
2152,HCM District 1,Electric Scooter,2025-07-18,2025-07-20 01:00:00,49,784,2,1
2153,Hanoi Center,Electric Scooter,2025-10-24,2025-10-24 12:00:00,12,108,2,0
2154,HCM District 1,Electric Scooter,2025-10-17,2025-10-19 04:00:00,52,468,4,1
2155,Hanoi Center,Bike,2025-10-01,2025-10-01 15:00:00,15,195,3,0
2156,Hanoi Center,Bike,2025-09-17,2025-09-18 02:00:00,26,182,1,0
2157,Da Nang City,Electric Scooter,2025-02-19,2025-02-21 17:00:00,65,520,2,1
2158,Hanoi Center,Bike,2025-09-30,2025-09-30 10:00:00,10,180,3,0
2159,Da Nang City,Car,2025-07-05,2025-07-05 21:00:00,21,294,4,1
2160,Da Nang City,Bike,2025-07-11,2025-07-11 10:00:00,10,50,5,1
2161,HCM District 1,Electric Scooter,2025-03-23,2025-03-23 15:00:00,15,300,2,1
2162,HCM District 1,Car,2025-10-17,2025-10-18 10:00:00,34,680,1,0
2163,HCM District 1,Bike,2025-03-21,2025-03-23 09:00:00,57,1140,3,1
2164,Da Nang City,Bike,2025-03-06,2025-03-06 23:00:00,23,414,5,0
2165,Da Nang City,Bike,2025-03-19,2025-03-19 02:00:00,2,10,2,1
2166,HCM District 1,Bike,2025-07-13,2025-07-14 15:00:00,39,741,2,1
2167,Hanoi Center,Electric Scooter,2025-07-15,2025-07-17 08:00:00,56,448,2,1
2168,Da Nang City,Bike,2025-10-15,2025-10-17 16:00:00,64,448,5,0
2169,HCM District 1,Bike,2025-05-08,2025-05-10 08:00:00,56,1008,5,1
2170,Da Nang City,Car,2025-07-31,2025-08-03 00:00:00,72,1440,1,0
2171,Hanoi Center,Electric Scooter,2025-05-17,2025-05-17 22:00:00,22,198,5,0
2172,Hanoi Center,Bike,2025-07-12,2025-07-13 08:00:00,32,448,5,0
2173,Da Nang City,Bike,2025-07-28,2025-07-29 17:00:00,41,779,3,1
2174,Hanoi Center,Electric Scooter,2025-10-11,2025-10-13 15:00:00,63,819,3,0
2175,HCM District 1,Electric Scooter,2025-08-06,2025-08-07 20:00:00,44,660,2,1
2176,HCM District 1,Bike,2025-03-04,2025-03-06 20:00:00,68,748,4,0
2177,HCM District 1,Bike,2025-07-26,2025-07-26 08:00:00,8,40,5,0
2178,Hanoi Center,Bike,2025-09-10,2025-09-11 08:00:00,32,640,4,0
2179,Hanoi Center,Bike,2025-02-10,2025-02-11 05:00:00,29,377,4,0
2180,Hanoi Center,Bike,2025-10-25,2025-10-27 11:00:00,59,708,4,1
2181,Hanoi Center,Car,2025-09-22,2025-09-22 11:00:00,11,187,4,1
2182,HCM District 1,Bike,2025-09-04,2025-09-06 06:00:00,54,1080,2,1
2183,HCM District 1,Bike,2025-03-19,2025-03-20 14:00:00,38,494,1,0
2184,Da Nang City,Electric Scooter,2025-01-03,2025-01-04 21:00:00,45,585,5,1
2185,Da Nang City,Electric Scooter,2025-06-08,2025-06-10 15:00:00,63,504,3,0
2186,Hanoi Center,Car,2025-09-06,2025-09-06 22:00:00,22,330,5,1
2187,Hanoi Center,Electric Scooter,2025-05-15,2025-05-16 22:00:00,46,874,4,0
2188,HCM District 1,Electric Scooter,2025-09-14,2025-09-17 00:00:00,72,648,2,0
2189,Hanoi Center,Bike,2025-04-12,2025-04-14 00:00:00,48,240,1,1
2190,Da Nang City,Car,2025-05-20,2025-05-22 02:00:00,50,500,4,1
2191,Hanoi Center,Bike,2025-04-03,2025-04-04 17:00:00,41,656,3,1
2192,Hanoi Center,Bike,2025-02-12,2025-02-13 09:00:00,33,561,4,0
2193,Da Nang City,Car,2025-10-15,2025-10-15 05:00:00,5,95,3,0
2194,Hanoi Center,Car,2025-04-12,2025-04-13 20:00:00,44,396,2,0
2195,Hanoi Center,Bike,2025-02-25,2025-02-26 03:00:00,27,459,3,1
2196,Da Nang City,Car,2025-04-19,2025-04-19 14:00:00,14,126,5,0
2197,Da Nang City,Electric Scooter,2025-10-15,2025-10-17 16:00:00,64,896,4,1
2198,Da Nang City,Bike,2025-05-14,2025-05-14 01:00:00,1,9,3,0
2199,Hanoi Center,Car,2025-09-19,2025-09-22 00:00:00,72,648,5,1
2200,Da Nang City,Car,2025-07-04,2025-07-04 17:00:00,17,272,2,0
2201,HCM District 1,Car,2025-07-04,2025-07-05 17:00:00,41,820,2,1
2202,Da Nang City,Electric Scooter,2025-04-14,2025-04-16 15:00:00,63,1260,2,0
2203,Hanoi Center,Car,2025-09-24,2025-09-24 16:00:00,16,272,5,1
2204,HCM District 1,Electric Scooter,2025-06-10,2025-06-10 03:00:00,3,21,1,1
2205,HCM District 1,Electric Scooter,2025-08-11,2025-08-13 16:00:00,64,1152,4,1
2206,HCM District 1,Car,2025-07-31,2025-07-31 08:00:00,8,40,3,0
2207,Hanoi Center,Car,2025-05-14,2025-05-14 04:00:00,4,44,1,0
2208,Hanoi Center,Bike,2025-01-16,2025-01-17 14:00:00,38,456,3,1
2209,Da Nang City,Car,2025-08-08,2025-08-10 13:00:00,61,1220,1,1
2210,Hanoi Center,Bike,2025-05-08,2025-05-09 10:00:00,34,272,4,1
2211,HCM District 1,Car,2025-07-30,2025-08-01 01:00:00,49,441,5,1
2212,Da Nang City,Electric Scooter,2025-09-10,2025-09-11 10:00:00,34,646,3,0
2213,HCM District 1,Bike,2025-07-06,2025-07-07 09:00:00,33,396,4,0
2214,HCM District 1,Bike,2025-07-24,2025-07-25 14:00:00,38,418,2,0
2215,Da Nang City,Electric Scooter,2025-04-21,2025-04-22 15:00:00,39,273,3,1
2216,Da Nang City,Bike,2025-08-12,2025-08-13 06:00:00,30,150,5,0
2217,HCM District 1,Electric Scooter,2025-01-17,2025-01-17 15:00:00,15,225,4,0
2218,HCM District 1,Car,2025-10-07,2025-10-08 05:00:00,29,174,5,1
2219,Da Nang City,Car,2025-02-01,2025-02-01 19:00:00,19,209,4,0
2220,Hanoi Center,Electric Scooter,2025-07-08,2025-07-10 04:00:00,52,728,3,1
2221,HCM District 1,Bike,2025-06-24,2025-06-26 01:00:00,49,980,4,0
2222,Hanoi Center,Electric Scooter,2025-10-06,2025-10-06 08:00:00,8,144,3,0
2223,Hanoi Center,Bike,2025-02-19,2025-02-19 23:00:00,23,299,3,0
2224,Da Nang City,Car,2025-06-10,2025-06-10 02:00:00,2,40,3,0
2225,HCM District 1,Car,2025-04-24,2025-04-26 08:00:00,56,840,3,0
2226,Da Nang City,Bike,2025-09-17,2025-09-18 07:00:00,31,372,3,1
2227,HCM District 1,Car,2025-03-31,2025-04-01 04:00:00,28,196,5,1
